Training: 2024-02-18 00:57:08,166-rank_id: 0
Training: 2024-02-18 01:06:37,969-Speed 421.14 samples/sec   Loss 18.7864   LearningRate 0.000990   Epoch: 0   Global Step: 2020   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 5.8632  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:06:43,080-Speed 2004.39 samples/sec   Loss 18.7634   LearningRate 0.000990   Epoch: 0   Global Step: 2040   Fp16 Grad Scale: 32768   Required: 15 hours Feat Norm 5.9098  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:06:48,187-Speed 2005.36 samples/sec   Loss 18.6792   LearningRate 0.000990   Epoch: 0   Global Step: 2060   Fp16 Grad Scale: 32768   Required: 15 hours Feat Norm 5.8325  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:06:53,284-Speed 2009.56 samples/sec   Loss 18.7290   LearningRate 0.000990   Epoch: 0   Global Step: 2080   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 5.9026  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:06:58,387-Speed 2007.25 samples/sec   Loss 18.6920   LearningRate 0.000990   Epoch: 0   Global Step: 2100   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 5.9290  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:07:03,492-Speed 2006.43 samples/sec   Loss 18.6673   LearningRate 0.000990   Epoch: 0   Global Step: 2120   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 5.8323  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:07:08,622-Speed 1996.33 samples/sec   Loss 18.6767   LearningRate 0.000989   Epoch: 0   Global Step: 2140   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 5.8191  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:07:13,744-Speed 1999.93 samples/sec   Loss 18.6425   LearningRate 0.000989   Epoch: 0   Global Step: 2160   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 6.0374  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:07:18,856-Speed 2003.73 samples/sec   Loss 18.5713   LearningRate 0.000989   Epoch: 0   Global Step: 2180   Fp16 Grad Scale: 32768   Required: 15 hours Feat Norm 6.0232  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:07:23,975-Speed 2000.83 samples/sec   Loss 18.5557   LearningRate 0.000989   Epoch: 0   Global Step: 2200   Fp16 Grad Scale: 32768   Required: 15 hours Feat Norm 6.1787  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:07:29,079-Speed 2006.63 samples/sec   Loss 18.5593   LearningRate 0.000989   Epoch: 0   Global Step: 2220   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 6.0023  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:07:34,189-Speed 2004.43 samples/sec   Loss 18.5168   LearningRate 0.000989   Epoch: 0   Global Step: 2240   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 6.2178  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:07:39,306-Speed 2001.66 samples/sec   Loss 18.5034   LearningRate 0.000989   Epoch: 0   Global Step: 2260   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 6.3156  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:07:44,414-Speed 2005.23 samples/sec   Loss 18.5328   LearningRate 0.000989   Epoch: 0   Global Step: 2280   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 6.1966  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:07:49,525-Speed 2004.03 samples/sec   Loss 18.4772   LearningRate 0.000989   Epoch: 0   Global Step: 2300   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 6.1885  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:07:54,640-Speed 2002.19 samples/sec   Loss 18.4582   LearningRate 0.000989   Epoch: 0   Global Step: 2320   Fp16 Grad Scale: 32768   Required: 15 hours Feat Norm 6.1707  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:07:59,753-Speed 2003.47 samples/sec   Loss 18.5087   LearningRate 0.000988   Epoch: 0   Global Step: 2340   Fp16 Grad Scale: 32768   Required: 15 hours Feat Norm 6.2497  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:08:04,893-Speed 1992.39 samples/sec   Loss 18.4055   LearningRate 0.000988   Epoch: 0   Global Step: 2360   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 6.4428  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:08:10,001-Speed 2005.39 samples/sec   Loss 18.3693   LearningRate 0.000988   Epoch: 0   Global Step: 2380   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 6.4885  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:08:15,120-Speed 2001.08 samples/sec   Loss 18.3274   LearningRate 0.000988   Epoch: 0   Global Step: 2400   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 6.3969  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:08:20,224-Speed 2006.48 samples/sec   Loss 18.3403   LearningRate 0.000988   Epoch: 0   Global Step: 2420   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 6.5476  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:08:25,345-Speed 2000.00 samples/sec   Loss 18.2891   LearningRate 0.000988   Epoch: 0   Global Step: 2440   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 6.3584  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:08:30,461-Speed 2002.27 samples/sec   Loss 18.2409   LearningRate 0.000988   Epoch: 0   Global Step: 2460   Fp16 Grad Scale: 32768   Required: 15 hours Feat Norm 6.5442  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:08:35,583-Speed 2001.32 samples/sec   Loss 18.2522   LearningRate 0.000988   Epoch: 0   Global Step: 2480   Fp16 Grad Scale: 32768   Required: 15 hours Feat Norm 6.5118  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:08:40,688-Speed 2006.79 samples/sec   Loss 18.2042   LearningRate 0.000988   Epoch: 0   Global Step: 2500   Fp16 Grad Scale: 32768   Required: 15 hours Feat Norm 6.5840  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:08:45,787-Speed 2008.81 samples/sec   Loss 18.2508   LearningRate 0.000988   Epoch: 0   Global Step: 2520   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 6.4914  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:08:50,891-Speed 2006.65 samples/sec   Loss 18.1566   LearningRate 0.000987   Epoch: 0   Global Step: 2540   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 6.6666  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:08:55,997-Speed 2006.00 samples/sec   Loss 18.1588   LearningRate 0.000987   Epoch: 0   Global Step: 2560   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 6.6028  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:09:01,114-Speed 2001.68 samples/sec   Loss 18.1657   LearningRate 0.000987   Epoch: 0   Global Step: 2580   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 6.7495  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:09:06,227-Speed 2003.13 samples/sec   Loss 17.9925   LearningRate 0.000987   Epoch: 0   Global Step: 2600   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 6.5952  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:09:11,342-Speed 2002.37 samples/sec   Loss 18.0697   LearningRate 0.000987   Epoch: 0   Global Step: 2620   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 6.7942  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:09:16,465-Speed 1999.27 samples/sec   Loss 18.0851   LearningRate 0.000987   Epoch: 0   Global Step: 2640   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 6.8249  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:09:21,572-Speed 2005.68 samples/sec   Loss 18.1086   LearningRate 0.000987   Epoch: 0   Global Step: 2660   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 6.8931  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:09:26,681-Speed 2005.01 samples/sec   Loss 17.9880   LearningRate 0.000987   Epoch: 0   Global Step: 2680   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 6.8618  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:09:31,792-Speed 2003.80 samples/sec   Loss 17.9833   LearningRate 0.000987   Epoch: 0   Global Step: 2700   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 7.0249  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:09:36,914-Speed 1999.79 samples/sec   Loss 17.9353   LearningRate 0.000987   Epoch: 0   Global Step: 2720   Fp16 Grad Scale: 32768   Required: 15 hours Feat Norm 6.9891  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:09:42,027-Speed 2003.19 samples/sec   Loss 17.9615   LearningRate 0.000986   Epoch: 0   Global Step: 2740   Fp16 Grad Scale: 32768   Required: 15 hours Feat Norm 7.0265  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:09:47,133-Speed 2006.13 samples/sec   Loss 17.9106   LearningRate 0.000986   Epoch: 0   Global Step: 2760   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 6.9890  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:09:52,245-Speed 2003.68 samples/sec   Loss 17.9420   LearningRate 0.000986   Epoch: 0   Global Step: 2780   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 7.1274  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:09:57,364-Speed 2000.75 samples/sec   Loss 17.8652   LearningRate 0.000986   Epoch: 0   Global Step: 2800   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 7.0381  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:10:02,475-Speed 2003.84 samples/sec   Loss 17.8751   LearningRate 0.000986   Epoch: 0   Global Step: 2820   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 7.2170  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:10:07,583-Speed 2005.25 samples/sec   Loss 17.8808   LearningRate 0.000986   Epoch: 0   Global Step: 2840   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 7.0960  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:10:12,693-Speed 2004.42 samples/sec   Loss 17.8913   LearningRate 0.000986   Epoch: 0   Global Step: 2860   Fp16 Grad Scale: 32768   Required: 15 hours Feat Norm 7.3388  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:10:17,811-Speed 2002.68 samples/sec   Loss 17.7677   LearningRate 0.000986   Epoch: 0   Global Step: 2880   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 7.2173  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:10:22,917-Speed 2006.20 samples/sec   Loss 17.7481   LearningRate 0.000986   Epoch: 0   Global Step: 2900   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 7.1823  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:10:28,027-Speed 2004.25 samples/sec   Loss 17.7373   LearningRate 0.000986   Epoch: 0   Global Step: 2920   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 7.2794  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:10:33,150-Speed 1999.17 samples/sec   Loss 17.7306   LearningRate 0.000985   Epoch: 0   Global Step: 2940   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 7.3365  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:10:38,258-Speed 2005.33 samples/sec   Loss 17.7302   LearningRate 0.000985   Epoch: 0   Global Step: 2960   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 7.1445  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:10:43,367-Speed 2004.73 samples/sec   Loss 17.6750   LearningRate 0.000985   Epoch: 0   Global Step: 2980   Fp16 Grad Scale: 32768   Required: 15 hours Feat Norm 7.3496  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:10:48,472-Speed 2006.42 samples/sec   Loss 17.6142   LearningRate 0.000985   Epoch: 0   Global Step: 3000   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 7.3904  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:10:53,583-Speed 2006.04 samples/sec   Loss 17.6282   LearningRate 0.000985   Epoch: 0   Global Step: 3020   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 7.5742  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:10:58,705-Speed 2000.03 samples/sec   Loss 17.5597   LearningRate 0.000985   Epoch: 0   Global Step: 3040   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 7.6354  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:11:03,810-Speed 2006.08 samples/sec   Loss 17.6367   LearningRate 0.000985   Epoch: 0   Global Step: 3060   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 7.5678  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:11:08,922-Speed 2003.76 samples/sec   Loss 17.5188   LearningRate 0.000985   Epoch: 0   Global Step: 3080   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 7.5980  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:11:14,065-Speed 1991.58 samples/sec   Loss 17.5396   LearningRate 0.000985   Epoch: 0   Global Step: 3100   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 7.6936  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:11:19,174-Speed 2004.98 samples/sec   Loss 17.4316   LearningRate 0.000985   Epoch: 0   Global Step: 3120   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 7.5061  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:11:24,285-Speed 2004.03 samples/sec   Loss 17.4648   LearningRate 0.000984   Epoch: 0   Global Step: 3140   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 7.6807  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:11:29,390-Speed 2006.18 samples/sec   Loss 17.4187   LearningRate 0.000984   Epoch: 0   Global Step: 3160   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 7.7685  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:11:34,523-Speed 1995.49 samples/sec   Loss 17.4748   LearningRate 0.000984   Epoch: 0   Global Step: 3180   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 7.7259  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:11:39,668-Speed 1990.64 samples/sec   Loss 17.4690   LearningRate 0.000984   Epoch: 0   Global Step: 3200   Fp16 Grad Scale: 32768   Required: 15 hours Feat Norm 7.7349  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:11:44,783-Speed 2002.61 samples/sec   Loss 17.3752   LearningRate 0.000984   Epoch: 0   Global Step: 3220   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 7.8129  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:11:49,890-Speed 2005.65 samples/sec   Loss 17.3689   LearningRate 0.000984   Epoch: 0   Global Step: 3240   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 8.0609  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:11:55,006-Speed 2001.88 samples/sec   Loss 17.3608   LearningRate 0.000984   Epoch: 0   Global Step: 3260   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 8.1030  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:12:00,126-Speed 2000.50 samples/sec   Loss 17.3109   LearningRate 0.000984   Epoch: 0   Global Step: 3280   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 7.9408  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:12:05,269-Speed 1991.54 samples/sec   Loss 17.3444   LearningRate 0.000984   Epoch: 0   Global Step: 3300   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 7.8621  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:12:10,374-Speed 2006.46 samples/sec   Loss 17.2740   LearningRate 0.000984   Epoch: 0   Global Step: 3320   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 8.0816  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:12:15,501-Speed 1997.93 samples/sec   Loss 17.2190   LearningRate 0.000983   Epoch: 0   Global Step: 3340   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 8.1889  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:12:20,625-Speed 1998.88 samples/sec   Loss 17.2532   LearningRate 0.000983   Epoch: 0   Global Step: 3360   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 8.0150  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:12:25,733-Speed 2005.03 samples/sec   Loss 17.2699   LearningRate 0.000983   Epoch: 0   Global Step: 3380   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 8.2403  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:12:30,851-Speed 2002.57 samples/sec   Loss 17.1043   LearningRate 0.000983   Epoch: 0   Global Step: 3400   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 8.1748  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:12:35,957-Speed 2006.04 samples/sec   Loss 17.2068   LearningRate 0.000983   Epoch: 0   Global Step: 3420   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 8.3784  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:12:41,070-Speed 2003.16 samples/sec   Loss 17.2003   LearningRate 0.000983   Epoch: 0   Global Step: 3440   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 8.4512  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:12:46,194-Speed 2000.18 samples/sec   Loss 17.0911   LearningRate 0.000983   Epoch: 0   Global Step: 3460   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 8.5510  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:12:51,301-Speed 2005.39 samples/sec   Loss 17.0621   LearningRate 0.000983   Epoch: 0   Global Step: 3480   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 8.3585  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:12:56,418-Speed 2001.65 samples/sec   Loss 17.1091   LearningRate 0.000983   Epoch: 0   Global Step: 3500   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 8.2042  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:13:01,527-Speed 2004.71 samples/sec   Loss 17.0421   LearningRate 0.000983   Epoch: 0   Global Step: 3520   Fp16 Grad Scale: 32768   Required: 15 hours Feat Norm 8.5329  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:13:06,641-Speed 2002.99 samples/sec   Loss 17.0124   LearningRate 0.000983   Epoch: 0   Global Step: 3540   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 8.3591  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:13:11,761-Speed 2000.77 samples/sec   Loss 17.1189   LearningRate 0.000982   Epoch: 0   Global Step: 3560   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 8.4832  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:13:16,897-Speed 1994.08 samples/sec   Loss 16.9445   LearningRate 0.000982   Epoch: 0   Global Step: 3580   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 8.5970  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:13:22,003-Speed 2005.90 samples/sec   Loss 16.9889   LearningRate 0.000982   Epoch: 0   Global Step: 3600   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 8.7416  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:13:27,115-Speed 2003.86 samples/sec   Loss 16.9776   LearningRate 0.000982   Epoch: 0   Global Step: 3620   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 8.5516  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:13:32,243-Speed 1997.13 samples/sec   Loss 16.9322   LearningRate 0.000982   Epoch: 0   Global Step: 3640   Fp16 Grad Scale: 32768   Required: 15 hours Feat Norm 8.5781  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:13:37,358-Speed 2002.57 samples/sec   Loss 16.8811   LearningRate 0.000982   Epoch: 0   Global Step: 3660   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 8.7740  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:13:42,489-Speed 1997.58 samples/sec   Loss 16.7911   LearningRate 0.000982   Epoch: 0   Global Step: 3680   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 8.8483  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:13:47,597-Speed 2006.98 samples/sec   Loss 16.9200   LearningRate 0.000982   Epoch: 0   Global Step: 3700   Fp16 Grad Scale: 16384   Required: 15 hours Feat Norm 8.6772  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:13:52,706-Speed 2004.97 samples/sec   Loss 16.9231   LearningRate 0.000982   Epoch: 0   Global Step: 3720   Fp16 Grad Scale: 16384   Required: 14 hours Feat Norm 8.8226  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:13:57,833-Speed 1997.53 samples/sec   Loss 16.7809   LearningRate 0.000982   Epoch: 0   Global Step: 3740   Fp16 Grad Scale: 16384   Required: 14 hours Feat Norm 8.7213  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:14:02,940-Speed 2005.63 samples/sec   Loss 16.8002   LearningRate 0.000981   Epoch: 0   Global Step: 3760   Fp16 Grad Scale: 32768   Required: 14 hours Feat Norm 8.8490  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:14:08,065-Speed 1998.74 samples/sec   Loss 16.7971   LearningRate 0.000981   Epoch: 0   Global Step: 3780   Fp16 Grad Scale: 16384   Required: 14 hours Feat Norm 8.5839  Reg Loss 0.0000  Meet Loss 0.0000
Training: 2024-02-18 01:14:13,189-Speed 1998.70 samples/sec   Loss 16.7930   LearningRate 0.000981   Epoch: 0   Global Step: 3800   Fp16 Grad Scale: 16384   Required: 14 hours Feat Norm 8.8817  Reg Loss 0.0000  Meet Loss 0.0000
